"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"pen",1.37613575021412,1.41396976980777,1.2565455356352,1.25639549520531,1.53556047914836,1.53545347615215,1.5403481604316,-0.186032469287586,-0.0662432358021294,-0.119789233485456,-0.128878079006675,-0.0840045446878278,-0.24325922020131,0.0348921833752768,20.4,1,0.239411487829605,0.108231183346932,1.55679126752003,1000,500,1011008
"unpen",1.55018722224875,1.59665631310025,1.66352267296235,1.66322270554384,1.55755423177466,1.54368529181923,1.54728449530961,-0.0132182794382377,-0.0950299922710731,0.0818117128328354,0.0865834583342744,-0.112628673960723,0.163751535708274,0.0379974271818441,17.2,1,0.230736813224432,0.0891680059870707,1.55679126752003,1000,500,1011008
"pen",1.4841810246563,1.48858513769013,1.33071175775136,1.33095757745299,1.63689916850942,1.646092941674,1.65425657706415,-0.126727300353543,-0.0393196549780183,-0.0874076453755251,-0.0908455414135272,-0.0513311623734594,-0.169360925906049,0.0304657862190251,27,1,0.187041979860781,0.0352126203987012,1.61837123471215,1000,500,1011009
"unpen",1.66500062369283,1.66813875562041,1.71864031884068,1.71891481952171,1.68514710372321,1.67695163712179,1.65734766274178,0.0442845491447326,-0.070117244167962,0.114401793312695,0.117579664887325,-0.0810553812376992,0.218675752832213,0.0313966420414554,25.4,1,0.162527030354307,0.0298120179493859,1.61837123471215,1000,500,1011009
"pen",1.44370909274222,1.46074353735394,1.30433612227994,1.30477408276136,1.53149938821571,1.54104559950406,1.62384693689899,-0.148342388880293,-0.0482300845441908,-0.100112304336102,-0.105549358042354,-0.0638741033818336,-0.194930827100392,0.0351528332300092,21,1,0.137037848214892,0.049069584806473,1.66844617778274,1000,500,1011010
"unpen",1.63335687670097,1.66761945293728,1.74840822723391,1.74862959268993,1.56095268027201,1.55358417834859,1.62934758263036,0.0400144865777364,-0.0914928617468539,0.13150734832459,0.136127536231766,-0.106494413752054,0.248941796081188,0.0406763090199911,11.8,1,0.171691960201147,0.0509843362281157,1.66844617778274,1000,500,1011010
"pen",1.2754542051685,1.29267784795779,1.18310358370266,1.18209908925961,1.35417982982911,1.36062177203742,1.40943831545538,-0.199080411855805,-0.0395887103676982,-0.159491701488107,-0.169250966292625,-0.0503517766137864,-0.317264341099237,0.030869790397899,29.2,1,0.193663140275729,0.0618994140555011,1.39913364440234,1000,500,1011011
"unpen",1.44146997592313,1.46992225207155,1.57584689767082,1.57490619219042,1.38587774656427,1.36970339535846,1.42041900736308,-0.0345195923464047,-0.0735965769584427,0.039076984612038,0.0404425849467724,-0.0838195447379926,0.075538367466901,0.0328555739518755,24.8,1,0.184711498369839,0.0561456543574111,1.39913364440234,1000,500,1011011
"pen",1.13513951000846,1.1560402623457,0.959593415821273,0.959569880865327,1.28364698735875,1.2906118517092,1.28630754223488,-0.300842549659559,-0.0344521538807147,-0.266390395778844,-0.285622632302621,-0.057983890684036,-0.54035949781822,0.0391723638359349,13,1,0.345233220712902,0.127231583918364,1.21855172804666,1000,500,1011012
"unpen",1.30270574771259,1.33672324773345,1.38845926195904,1.38855779555404,1.31420353331775,1.30331206556393,1.30575480781345,-0.12624765130387,-0.070597127957905,-0.0556505233459651,-0.0591020123681191,-0.0899905311215379,-0.111425753091358,0.0425062021559668,9.8,1,0.331156071701993,0.108084035261183,1.21855172804666,1000,500,1011012
